;;PA_1m;;PA_Stat1h;;PA_Stat1h;;PA_Stat1h;;TA_1m;;TA_Stat1h;;TA_Stat1h;;TA_Stat1h;;RH_1m;;RH_Stat1h;;RH_Stat1h;;RH_Stat1h;;DP_1m;;DP_Stat1h;;DP_Stat1h;;DP_Stat1h;;SR_1m;;SR_Stat1h;;SR_Stat1h;;SR_Stat1h;;PR_Sum;
time;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;DP;status;Avg;status;Max;status;Min;status;Avg;status;Avg;status;Max;status;Min;status;PR_Sum1h;
9/19/25 6:00:07 PM;VALID;1001.657;VALID;1002.023;VALID;1002.4;VALID;1001.605;VALID;30.427;VALID;30.895;VALID;31.741;VALID;30.314;VALID;51.821;VALID;48.116;VALID;51.961;VALID;45.201;VALID;19.407;VALID;18.645;VALID;19.618;VALID;17.993;VALID;502.632;VALID;574.967;VALID;709.145;VALID;271.339;VALID;0.0;
9/19/25 7:00:06 PM;VALID;1001.839;VALID;1001.718;VALID;1001.851;VALID;1001.588;VALID;27.998;VALID;29.126;VALID;30.391;VALID;27.998;VALID;62.032;VALID;57.609;VALID;62.059;VALID;52.07;VALID;20.045;VALID;19.893;VALID;20.479;VALID;19.404;VALID;276.759;VALID;362.332;VALID;496.857;VALID;238.188;VALID;0.0;
9/19/25 8:00:06 PM;VALID;1002.585;VALID;1002.251;VALID;1002.585;VALID;1001.828;VALID;26.315;VALID;27.248;VALID;28.246;VALID;26.315;VALID;69.647;VALID;65.891;VALID;69.647;VALID;62.055;VALID;20.322;VALID;20.302;VALID;20.456;VALID;20.094;VALID;95.062;VALID;171.354;VALID;330.242;VALID;54.754;VALID;0.0;
9/19/25 9:00:06 PM;VALID;1003.346;VALID;1002.895;VALID;1003.346;VALID;1002.501;VALID;24.193;VALID;25.097;VALID;26.308;VALID;24.193;VALID;77.03;VALID;74.161;VALID;77.03;VALID;69.687;VALID;19.909;VALID;20.157;VALID;20.326;VALID;19.909;VALID;0.561;VALID;23.371;VALID;94.277;VALID;0.561;VALID;0.0;
9/19/25 10:00:06 PM;VALID;1003.726;VALID;1003.602;VALID;1003.726;VALID;1003.349;VALID;23.161;VALID;23.67;VALID;24.186;VALID;23.149;VALID;80.726;VALID;78.998;VALID;80.735;VALID;77.035;VALID;19.664;VALID;19.807;VALID;19.947;VALID;19.656;VALID;0.0;VALID;0.024;VALID;0.561;VALID;0.0;VALID;0.0;
9/19/25 11:00:06 PM;VALID;1004.345;VALID;1003.974;VALID;1004.348;VALID;1003.733;VALID;22.379;VALID;22.766;VALID;23.26;VALID;22.375;VALID;82.51;VALID;81.685;VALID;82.648;VALID;80.143;VALID;19.252;VALID;19.465;VALID;19.669;VALID;19.252;VALID;0.0;VALID;0.006;VALID;0.056;VALID;0.0;VALID;0.0;
9/20/25 12:00:07 AM;VALID;1005.328;VALID;1004.79;VALID;1005.333;VALID;1004.335;VALID;21.786;VALID;22.03;VALID;22.379;VALID;21.761;VALID;84.311;VALID;83.538;VALID;84.446;VALID;82.505;VALID;19.02;VALID;19.108;VALID;19.253;VALID;18.999;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/20/25 1:00:07 AM;VALID;1005.368;VALID;1005.389;VALID;1005.544;VALID;1005.299;VALID;21.311;VALID;21.584;VALID;21.787;VALID;21.256;VALID;86.181;VALID;85.168;VALID;86.697;VALID;84.281;VALID;18.906;VALID;18.983;VALID;19.043;VALID;18.884;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/20/25 2:00:07 AM;VALID;1004.669;VALID;1004.983;VALID;1005.384;VALID;1004.666;VALID;20.671;VALID;21.027;VALID;21.448;VALID;20.654;VALID;89.891;VALID;87.92;VALID;89.891;VALID;85.78;VALID;18.951;VALID;18.945;VALID;18.986;VALID;18.895;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/20/25 3:00:07 AM;VALID;1004.348;VALID;1004.573;VALID;1004.782;VALID;1004.321;VALID;20.601;VALID;20.684;VALID;20.827;VALID;20.575;VALID;88.772;VALID;89.139;VALID;89.91;VALID;88.541;VALID;18.681;VALID;18.827;VALID;18.968;VALID;18.661;VALID;0.0;VALID;0.014;VALID;0.112;VALID;0.0;VALID;0.0;
9/20/25 4:00:07 AM;VALID;1004.055;VALID;1004.293;VALID;1004.469;VALID;1004.052;VALID;20.654;VALID;20.587;VALID;20.748;VALID;20.445;VALID;89.073;VALID;89.679;VALID;90.514;VALID;88.124;VALID;18.788;VALID;18.831;VALID;18.965;VALID;18.695;VALID;0.0;VALID;0.017;VALID;0.093;VALID;0.0;VALID;0.0;
9/20/25 5:00:07 AM;VALID;1003.491;VALID;1003.794;VALID;1004.054;VALID;1003.474;VALID;20.046;VALID;20.432;VALID;20.662;VALID;20.046;VALID;91.021;VALID;89.741;VALID;91.024;VALID;88.844;VALID;18.534;VALID;18.686;VALID;18.821;VALID;18.519;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/20/25 6:00:06 AM;VALID;1003.241;VALID;1003.346;VALID;1003.527;VALID;1003.136;VALID;20.046;VALID;20.034;VALID;20.147;VALID;19.933;VALID;90.448;VALID;90.283;VALID;91.319;VALID;89.361;VALID;18.432;VALID;18.391;VALID;18.591;VALID;18.237;VALID;0.019;VALID;0.0;VALID;0.019;VALID;0.0;VALID;0.0;
9/20/25 7:00:06 AM;VALID;1003.442;VALID;1003.34;VALID;1003.527;VALID;1003.229;VALID;19.724;VALID;19.988;VALID;20.251;VALID;19.724;VALID;91.806;VALID;90.702;VALID;91.864;VALID;88.786;VALID;18.352;VALID;18.419;VALID;18.55;VALID;18.322;VALID;0.0;VALID;0.006;VALID;0.056;VALID;0.0;VALID;0.0;
9/20/25 8:00:06 AM;VALID;1004.114;VALID;1003.745;VALID;1004.116;VALID;1003.375;VALID;19.23;VALID;19.522;VALID;19.887;VALID;19.177;VALID;93.653;VALID;93.026;VALID;94.705;VALID;91.785;VALID;18.18;VALID;18.36;VALID;18.571;VALID;18.169;VALID;0.0;VALID;0.002;VALID;0.037;VALID;0.0;VALID;0.0;
9/20/25 9:00:06 AM;VALID;1004.74;VALID;1004.34;VALID;1004.742;VALID;1004.108;VALID;18.841;VALID;19.244;VALID;19.45;VALID;18.841;VALID;96.693;VALID;94.751;VALID;96.693;VALID;93.678;VALID;18.304;VALID;18.381;VALID;18.48;VALID;18.204;VALID;10.428;VALID;1.464;VALID;10.428;VALID;0.0;VALID;0.0;
9/20/25 10:00:07 AM;VALID;1005.361;VALID;1005.098;VALID;1005.361;VALID;1004.737;VALID;19.522;VALID;18.936;VALID;19.522;VALID;18.747;VALID;97.248;VALID;97.692;VALID;97.985;VALID;96.717;VALID;19.073;VALID;18.568;VALID;19.073;VALID;18.297;VALID;93.081;VALID;42.719;VALID;93.081;VALID;10.596;VALID;0.0;
9/20/25 11:00:06 AM;VALID;1005.786;VALID;1005.578;VALID;1005.843;VALID;1005.367;VALID;22.592;VALID;21.099;VALID;22.72;VALID;19.541;VALID;80.314;VALID;88.691;VALID;97.24;VALID;80.266;VALID;19.027;VALID;19.123;VALID;19.434;VALID;18.87;VALID;409.102;VALID;231.737;VALID;419.548;VALID;65.966;VALID;0.0;
9/20/25 12:00:07 PM;VALID;1005.166;VALID;1005.587;VALID;1005.787;VALID;1005.166;VALID;25.479;VALID;24.615;VALID;26.328;VALID;22.569;VALID;70.147;VALID;72.39;VALID;80.904;VALID;66.184;VALID;19.637;VALID;19.296;VALID;19.904;VALID;18.859;VALID;521.824;VALID;460.98;VALID;523.3;VALID;399.272;VALID;0.0;
9/20/25 1:00:07 PM;VALID;1004.357;VALID;1004.805;VALID;1005.163;VALID;1004.357;VALID;27.793;VALID;27.022;VALID;28.539;VALID;25.377;VALID;60.774;VALID;64.043;VALID;70.27;VALID;58.414;VALID;19.521;VALID;19.618;VALID;20.171;VALID;19.247;VALID;682.011;VALID;614.847;VALID;682.011;VALID;522.029;VALID;0.0;
9/20/25 2:00:07 PM;VALID;1003.215;VALID;1003.856;VALID;1004.359;VALID;1003.214;VALID;29.96;VALID;29.185;VALID;30.347;VALID;27.832;VALID;51.134;VALID;54.941;VALID;60.683;VALID;50.924;VALID;18.763;VALID;19.171;VALID;19.844;VALID;18.637;VALID;773.037;VALID;732.273;VALID;773.037;VALID;682.646;VALID;0.0;
9/20/25 3:00:07 PM;VALID;1001.562;VALID;1002.371;VALID;1003.205;VALID;1001.562;VALID;31.244;VALID;30.931;VALID;32.41;VALID;29.259;VALID;48.87;VALID;49.103;VALID;52.986;VALID;45.549;VALID;19.214;VALID;18.997;VALID;19.719;VALID;18.418;VALID;833.527;VALID;783.035;VALID;840.199;VALID;194.497;VALID;0.0;
9/20/25 4:00:07 PM;VALID;1000.626;VALID;1001.084;VALID;1001.562;VALID;1000.626;VALID;32.25;VALID;31.935;VALID;33.081;VALID;30.709;VALID;43.829;VALID;45.766;VALID;48.707;VALID;42.81;VALID;18.384;VALID;18.777;VALID;19.463;VALID;18.241;VALID;767.356;VALID;786.875;VALID;891.383;VALID;351.283;VALID;0.0;
9/20/25 5:00:07 PM;VALID;999.365;VALID;999.927;VALID;1000.618;VALID;999.365;VALID;32.875;VALID;32.848;VALID;33.886;VALID;32.183;VALID;41.64;VALID;42.86;VALID;45.909;VALID;40.87;VALID;18.128;VALID;18.56;VALID;19.282;VALID;18.074;VALID;698.194;VALID;725.767;VALID;767.785;VALID;576.521;VALID;0.0;
9/20/25 6:00:06 PM;VALID;998.583;VALID;998.906;VALID;999.365;VALID;998.582;VALID;32.926;VALID;32.976;VALID;33.599;VALID;32.33;VALID;42.51;VALID;41.855;VALID;43.749;VALID;40.017;VALID;18.504;VALID;18.3;VALID;18.811;VALID;17.705;VALID;546.192;VALID;588.581;VALID;727.739;VALID;252.334;VALID;0.0;
9/20/25 7:00:06 PM;VALID;998.417;VALID;998.534;VALID;998.623;VALID;998.413;VALID;30.996;VALID;32.202;VALID;32.925;VALID;30.791;VALID;54.329;VALID;45.221;VALID;54.447;VALID;42.195;VALID;20.697;VALID;18.806;VALID;20.697;VALID;18.108;VALID;156.88;VALID;305.782;VALID;546.79;VALID;89.475;VALID;0.0;
9/20/25 8:00:06 PM;VALID;998.753;VALID;998.488;VALID;998.753;VALID;998.368;VALID;28.887;VALID;29.931;VALID;30.994;VALID;28.887;VALID;62.815;VALID;58.699;VALID;62.887;VALID;54.406;VALID;21.086;VALID;20.949;VALID;21.327;VALID;20.528;VALID;33.17;VALID;132.895;VALID;310.508;VALID;33.17;VALID;0.0;
9/20/25 9:00:06 PM;VALID;999.066;VALID;998.887;VALID;999.068;VALID;998.739;VALID;27.136;VALID;28.064;VALID;28.877;VALID;27.136;VALID;70.157;VALID;66.5;VALID;70.157;VALID;62.857;VALID;21.225;VALID;21.23;VALID;21.304;VALID;21.132;VALID;0.953;VALID;22.967;VALID;77.571;VALID;0.953;VALID;0.0;
9/20/25 10:00:06 PM;VALID;999.615;VALID;999.309;VALID;999.618;VALID;999.061;VALID;25.463;VALID;26.245;VALID;27.125;VALID;25.463;VALID;77.752;VALID;74.187;VALID;77.752;VALID;70.205;VALID;21.291;VALID;21.273;VALID;21.348;VALID;21.188;VALID;0.019;VALID;0.084;VALID;0.934;VALID;0.0;VALID;0.0;
9/20/25 11:00:06 PM;VALID;1000.22;VALID;999.887;VALID;1000.22;VALID;999.617;VALID;24.073;VALID;24.705;VALID;25.463;VALID;24.066;VALID;83.798;VALID;81.005;VALID;83.858;VALID;77.753;VALID;21.159;VALID;21.219;VALID;21.289;VALID;21.122;VALID;0.0;VALID;0.013;VALID;0.093;VALID;0.0;VALID;0.0;
9/21/25 12:00:07 AM;VALID;1000.988;VALID;1000.65;VALID;1001.007;VALID;1000.223;VALID;23.115;VALID;23.517;VALID;24.073;VALID;23.112;VALID;88.125;VALID;86.223;VALID;88.125;VALID;83.792;VALID;21.04;VALID;21.078;VALID;21.158;VALID;21.011;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/21/25 1:00:07 AM;VALID;1001.52;VALID;1001.331;VALID;1001.52;VALID;1000.987;VALID;22.515;VALID;22.851;VALID;23.112;VALID;22.512;VALID;91.239;VALID;89.327;VALID;91.239;VALID;88.057;VALID;21.013;VALID;20.999;VALID;21.083;VALID;20.905;VALID;0.0;VALID;0.013;VALID;0.075;VALID;0.0;VALID;0.0;
9/21/25 2:00:07 AM;VALID;1001.63;VALID;1001.621;VALID;1001.709;VALID;1001.521;VALID;21.864;VALID;22.183;VALID;22.535;VALID;21.854;VALID;94.348;VALID;92.673;VALID;94.363;VALID;91.2;VALID;20.914;VALID;20.937;VALID;21.044;VALID;20.851;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
9/21/25 3:00:07 AM;VALID;1001.184;VALID;1001.462;VALID;1001.64;VALID;1001.184;VALID;21.493;VALID;21.694;VALID;21.927;VALID;21.432;VALID;96.321;VALID;95.087;VALID;96.357;VALID;94.105;VALID;20.882;VALID;20.871;VALID;20.968;VALID;20.73;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/21/25 4:00:07 AM;VALID;1000.795;VALID;1000.96;VALID;1001.179;VALID;1000.795;VALID;21.224;VALID;21.328;VALID;21.504;VALID;21.197;VALID;97.749;VALID;97.099;VALID;97.753;VALID;96.324;VALID;20.853;VALID;20.848;VALID;20.926;VALID;20.755;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/21/25 5:00:06 AM;VALID;1000.052;VALID;1000.339;VALID;1000.788;VALID;1000.052;VALID;20.895;VALID;21.061;VALID;21.231;VALID;20.895;VALID;98.402;VALID;98.145;VALID;98.464;VALID;97.748;VALID;20.633;VALID;20.754;VALID;20.862;VALID;20.602;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/21/25 6:00:06 AM;VALID;999.534;VALID;999.874;VALID;1000.114;VALID;999.515;VALID;20.472;VALID;20.614;VALID;20.895;VALID;20.273;VALID;99.896;VALID;99.397;VALID;99.911;VALID;98.394;VALID;20.455;VALID;20.514;VALID;20.652;VALID;20.139;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/21/25 7:00:06 AM;VALID;999.404;VALID;999.423;VALID;999.585;VALID;999.316;VALID;20.068;VALID;20.209;VALID;20.472;VALID;20.055;VALID;99.9;VALID;99.897;VALID;99.908;VALID;99.887;VALID;20.052;VALID;20.189;VALID;20.442;VALID;20.038;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/21/25 8:00:06 AM;VALID;999.83;VALID;999.602;VALID;999.83;VALID;999.399;VALID;19.522;VALID;19.873;VALID;20.098;VALID;19.522;VALID;99.897;VALID;99.895;VALID;99.904;VALID;99.889;VALID;19.505;VALID;19.853;VALID;20.08;VALID;19.505;VALID;0.037;VALID;0.004;VALID;0.056;VALID;0.0;VALID;0.0;
9/21/25 9:00:06 AM;VALID;1000.371;VALID;1000.002;VALID;1000.375;VALID;999.789;VALID;19.161;VALID;19.283;VALID;19.515;VALID;19.161;VALID;99.897;VALID;99.898;VALID;99.91;VALID;99.89;VALID;19.145;VALID;19.264;VALID;19.463;VALID;19.145;VALID;19.902;VALID;3.38;VALID;19.902;VALID;0.0;VALID;0.2;
9/21/25 10:00:07 AM;VALID;1000.173;VALID;1000.239;VALID;1000.385;VALID;1000.122;VALID;19.935;VALID;19.452;VALID;20.084;VALID;19.155;VALID;99.896;VALID;99.898;VALID;99.908;VALID;99.891;VALID;19.918;VALID;19.441;VALID;20.068;VALID;19.142;VALID;167.475;VALID;73.603;VALID;167.475;VALID;20.182;VALID;0.0;
9/21/25 11:00:07 AM;VALID;1000.303;VALID;1000.175;VALID;1000.347;VALID;1000.083;VALID;25.278;VALID;22.148;VALID;25.278;VALID;19.844;VALID;80.867;VALID;94.25;VALID;99.911;VALID;80.867;VALID;21.754;VALID;21.138;VALID;21.854;VALID;19.86;VALID;351.732;VALID;257.997;VALID;351.732;VALID;167.457;VALID;0.0;
9/21/25 12:00:07 PM;VALID;1000.225;VALID;1000.26;VALID;1000.337;VALID;1000.169;VALID;29.626;VALID;27.409;VALID;29.663;VALID;25.314;VALID;55.727;VALID;67.552;VALID;80.53;VALID;55.727;VALID;19.836;VALID;20.749;VALID;22.145;VALID;19.633;VALID;526.925;VALID;446.409;VALID;526.925;VALID;351.956;VALID;0.0;
9/21/25 1:00:07 PM;VALID;999.433;VALID;999.896;VALID;1000.251;VALID;999.427;VALID;31.335;VALID;30.808;VALID;31.69;VALID;29.487;VALID;45.165;VALID;47.82;VALID;55.972;VALID;44.784;VALID;18.036;VALID;18.436;VALID;19.788;VALID;17.98;VALID;675.545;VALID;612.87;VALID;675.545;VALID;527.729;VALID;0.0;
9/21/25 2:00:07 PM;VALID;998.385;VALID;998.94;VALID;999.45;VALID;998.385;VALID;33.144;VALID;32.358;VALID;33.328;VALID;31.237;VALID;41.006;VALID;43.124;VALID;46.008;VALID;40.747;VALID;18.125;VALID;18.213;VALID;18.716;VALID;17.789;VALID;768.682;VALID;727.083;VALID;768.682;VALID;676.349;VALID;0.0;
9/21/25 3:00:07 PM;VALID;997.171;VALID;997.843;VALID;998.379;VALID;997.171;VALID;33.355;VALID;33.843;VALID;35.102;VALID;33.123;VALID;39.326;VALID;39.332;VALID;41.275;VALID;37.216;VALID;17.648;VALID;18.077;VALID;18.709;VALID;17.603;VALID;196.329;VALID;703.641;VALID;909.585;VALID;196.329;VALID;0.0;
9/21/25 4:00:07 PM;VALID;996.022;VALID;996.61;VALID;997.168;VALID;996.022;VALID;35.397;VALID;34.927;VALID;36.225;VALID;33.186;VALID;33.734;VALID;35.262;VALID;40.171;VALID;32.692;VALID;17.018;VALID;17.285;VALID;18.086;VALID;16.479;VALID;790.061;VALID;720.227;VALID;904.315;VALID;148.452;VALID;0.0;
9/21/25 5:00:06 PM;VALID;995.075;VALID;995.587;VALID;996.016;VALID;995.075;VALID;35.16;VALID;35.279;VALID;36.276;VALID;33.868;VALID;34.326;VALID;33.983;VALID;35.977;VALID;32.317;VALID;17.086;VALID;17.023;VALID;17.644;VALID;16.566;VALID;680.067;VALID;612.266;VALID;789.276;VALID;125.149;VALID;0.0;
9/21/25 6:00:06 PM;VALID;994.545;VALID;994.877;VALID;995.117;VALID;994.545;VALID;34.051;VALID;34.602;VALID;35.985;VALID;33.833;VALID;36.977;VALID;35.756;VALID;37.414;VALID;33.403;VALID;17.289;VALID;17.235;VALID;18.035;VALID;16.82;VALID;139.856;VALID;265.298;VALID;677.302;VALID;88.316;VALID;0.0;
9/21/25 7:00:07 PM;VALID;994.47;VALID;994.478;VALID;994.547;VALID;994.432;VALID;33.996;VALID;34.212;VALID;35.33;VALID;33.817;VALID;37.582;VALID;37.178;VALID;38.132;VALID;35.253;VALID;17.497;VALID;17.515;VALID;17.933;VALID;17.243;VALID;333.587;VALID;184.659;VALID;578.67;VALID;80.692;VALID;0.0;
9/21/25 8:00:06 PM;VALID;994.636;VALID;994.483;VALID;994.676;VALID;994.336;VALID;33.18;VALID;33.852;VALID;34.709;VALID;33.18;VALID;41.033;VALID;39.115;VALID;41.143;VALID;36.036;VALID;18.168;VALID;17.998;VALID;18.246;VALID;17.345;VALID;109.152;VALID;213.347;VALID;332.727;VALID;109.152;VALID;0.0;
9/21/25 9:00:06 PM;VALID;995.008;VALID;994.838;VALID;995.044;VALID;994.618;VALID;31.714;VALID;32.316;VALID;33.176;VALID;31.669;VALID;41.808;VALID;41.53;VALID;42.003;VALID;40.688;VALID;17.151;VALID;17.578;VALID;18.059;VALID;17.143;VALID;0.766;VALID;32.701;VALID;108.667;VALID;0.766;VALID;0.0;
9/21/25 10:00:07 PM;VALID;995.715;VALID;995.271;VALID;995.715;VALID;994.936;VALID;30.949;VALID;31.24;VALID;31.71;VALID;30.867;VALID;43.277;VALID;42.725;VALID;43.547;VALID;41.81;VALID;17.01;VALID;17.067;VALID;17.151;VALID;16.992;VALID;0.0;VALID;0.044;VALID;0.729;VALID;0.0;VALID;0.0;
9/21/25 11:00:07 PM;VALID;996.696;VALID;996.179;VALID;996.696;VALID;995.708;VALID;30.215;VALID;30.619;VALID;30.994;VALID;29.757;VALID;45.465;VALID;44.071;VALID;46.424;VALID;43.096;VALID;17.126;VALID;16.997;VALID;17.126;VALID;16.927;VALID;0.0;VALID;0.003;VALID;0.037;VALID;0.0;VALID;0.0;
9/22/25 12:00:08 AM;VALID;997.278;VALID;996.877;VALID;997.278;VALID;996.608;VALID;29.115;VALID;29.195;VALID;30.173;VALID;28.264;VALID;48.612;VALID;48.433;VALID;51.633;VALID;45.534;VALID;17.183;VALID;17.191;VALID;17.366;VALID;17.075;VALID;0.0;VALID;0.002;VALID;0.037;VALID;0.0;VALID;0.0;
9/22/25 1:00:07 AM;VALID;997.284;VALID;997.259;VALID;997.374;VALID;997.11;VALID;29.039;VALID;29.047;VALID;29.616;VALID;28.462;VALID;48.401;VALID;48.644;VALID;50.303;VALID;46.983;VALID;17.044;VALID;17.127;VALID;17.312;VALID;16.997;VALID;0.037;VALID;0.013;VALID;0.112;VALID;0.0;VALID;0.0;
9/22/25 2:00:07 AM;VALID;997.079;VALID;997.162;VALID;997.322;VALID;997.014;VALID;28.4;VALID;28.79;VALID;29.179;VALID;28.389;VALID;50.357;VALID;49.33;VALID;50.407;VALID;48.098;VALID;17.085;VALID;17.116;VALID;17.304;VALID;17.015;VALID;0.037;VALID;0.033;VALID;0.112;VALID;0.0;VALID;0.0;
9/22/25 3:00:07 AM;VALID;997.032;VALID;997.11;VALID;997.208;VALID;996.988;VALID;27.884;VALID;28.052;VALID;28.409;VALID;27.456;VALID;52.211;VALID;51.763;VALID;54.059;VALID;50.35;VALID;17.183;VALID;17.198;VALID;17.43;VALID;17.048;VALID;0.0;VALID;0.017;VALID;0.112;VALID;0.0;VALID;0.0;
9/22/25 4:00:06 AM;VALID;996.449;VALID;996.784;VALID;997.055;VALID;996.446;VALID;27.58;VALID;27.632;VALID;28.268;VALID;27.187;VALID;54.021;VALID;53.559;VALID;55.116;VALID;51.491;VALID;17.441;VALID;17.352;VALID;17.594;VALID;17.186;VALID;0.0;VALID;0.007;VALID;0.037;VALID;0.0;VALID;0.0;
9/22/25 5:00:06 AM;VALID;996.099;VALID;996.289;VALID;996.445;VALID;996.098;VALID;26.731;VALID;27.175;VALID;27.69;VALID;26.542;VALID;57.154;VALID;55.356;VALID;57.85;VALID;53.639;VALID;17.545;VALID;17.451;VALID;17.692;VALID;17.354;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;VALID;0.0;
9/22/25 6:00:06 AM;VALID;995.978;VALID;995.969;VALID;996.096;VALID;995.831;VALID;26.564;VALID;26.596;VALID;27.022;VALID;26.337;VALID;58.667;VALID;57.887;VALID;59.136;VALID;56.314;VALID;17.804;VALID;17.622;VALID;17.862;VALID;17.464;VALID;0.0;VALID;0.002;VALID;0.019;VALID;0.0;VALID;0.0;
9/22/25 7:00:06 AM;VALID;995.735;VALID;995.796;VALID;996.003;VALID;995.67;VALID;26.516;VALID;26.582;VALID;26.967;VALID;25.718;VALID;60.523;VALID;60.052;VALID;63.012;VALID;58.683;VALID;18.255;VALID;18.193;VALID;18.347;VALID;17.816;VALID;0.0;VALID;0.001;VALID;0.019;VALID;0.0;VALID;0.0;
9/22/25 8:00:06 AM;VALID;996.102;VALID;995.91;VALID;996.109;VALID;995.736;VALID;26.069;VALID;26.467;VALID;26.783;VALID;25.91;VALID;62.389;VALID;60.824;VALID;63.017;VALID;59.778;VALID;18.318;VALID;18.286;VALID;18.365;VALID;18.219;VALID;0.0;VALID;0.003;VALID;0.019;VALID;0.0;VALID;0.0;
9/22/25 9:00:06 AM;VALID;996.472;VALID;996.328;VALID;996.487;VALID;996.099;VALID;26.57;VALID;26.186;VALID;26.608;VALID;25.806;VALID;60.735;VALID;62.036;VALID;63.535;VALID;60.674;VALID;18.361;VALID;18.336;VALID;18.503;VALID;18.231;VALID;18.725;VALID;2.91;VALID;18.725;VALID;0.0;VALID;0.0;
9/22/25 10:00:07 AM;VALID;996.963;VALID;996.671;VALID;997.012;VALID;996.442;VALID;28.102;VALID;27.094;VALID;28.102;VALID;26.563;VALID;55.695;VALID;59.004;VALID;60.716;VALID;55.695;VALID;18.411;VALID;18.387;VALID;18.553;VALID;18.283;VALID;208.756;VALID;79.118;VALID;208.756;VALID;18.949;VALID;0.0;
9/22/25 11:00:07 AM;VALID;997.393;VALID;997.157;VALID;997.393;VALID;996.971;VALID;29.323;VALID;29.006;VALID;29.458;VALID;28.099;VALID;51.346;VALID;53.261;VALID;56.1;VALID;51.161;VALID;18.243;VALID;18.527;VALID;18.837;VALID;18.206;VALID;215.016;VALID;249.287;VALID;313.18;VALID;202.178;VALID;0.0;
9/22/25 12:00:07 PM;VALID;996.998;VALID;997.366;VALID;997.516;VALID;996.995;VALID;30.628;VALID;29.968;VALID;30.931;VALID;29.143;VALID;49.668;VALID;50.285;VALID;52.313;VALID;47.752;VALID;18.91;VALID;18.501;VALID;19.265;VALID;18.134;VALID;442.627;VALID;292.074;VALID;442.627;VALID;215.296;VALID;0.0;
9/22/25 1:00:07 PM;VALID;996.016;VALID;996.597;VALID;997.015;VALID;996.016;VALID;32.555;VALID;31.984;VALID;33.1;VALID;30.635;VALID;45.299;VALID;45.917;VALID;49.917;VALID;43.191;VALID;19.188;VALID;18.88;VALID;19.378;VALID;18.486;VALID;678.273;VALID;526.597;VALID;678.273;VALID;425.453;VALID;0.0;
9/22/25 2:00:08 PM;VALID;994.961;VALID;995.5;VALID;996.009;VALID;994.961;VALID;35.061;VALID;33.736;VALID;35.061;VALID;32.56;VALID;39.141;VALID;42.454;VALID;45.717;VALID;38.457;VALID;19.089;VALID;19.199;VALID;19.797;VALID;18.763;VALID;724.562;VALID;703.198;VALID;761.544;VALID;635.143;VALID;0.0;
9/22/25 3:00:07 PM;VALID;994.107;VALID;994.483;VALID;994.957;VALID;994.038;VALID;36.635;VALID;35.73;VALID;36.981;VALID;34.824;VALID;34.064;VALID;36.419;VALID;39.934;VALID;33.64;VALID;18.253;VALID;18.503;VALID;19.488;VALID;17.646;VALID;715.386;VALID;703.863;VALID;831.322;VALID;590.667;VALID;0.0;
9/22/25 4:00:06 PM;VALID;993.346;VALID;993.7;VALID;994.122;VALID;993.346;VALID;36.894;VALID;36.516;VALID;37.591;VALID;35.78;VALID;33.459;VALID;34.812;VALID;36.065;VALID;33.401;VALID;18.193;VALID;18.493;VALID;19.21;VALID;17.969;VALID;677.171;VALID;701.0;VALID;771.168;VALID;628.603;VALID;0.0;
9/22/25 5:00:06 PM;VALID;992.339;VALID;992.853;VALID;993.335;VALID;992.311;VALID;37.76;VALID;36.947;VALID;37.803;VALID;36.482;VALID;26.793;VALID;32.173;VALID;34.206;VALID;26.793;VALID;15.432;VALID;17.574;VALID;18.831;VALID;15.405;VALID;623.314;VALID;584.466;VALID;704.361;VALID;449.934;VALID;0.0;
9/22/25 6:00:06 PM;VALID;992.057;VALID;992.216;VALID;992.441;VALID;991.961;VALID;36.914;VALID;37.025;VALID;38.031;VALID;36.362;VALID;29.93;VALID;29.215;VALID;31.241;VALID;26.724;VALID;16.445;VALID;16.152;VALID;16.804;VALID;15.273;VALID;508.201;VALID;507.957;VALID;677.881;VALID;362.72;VALID;0.0;
